koId,name,x,y,z
3191,pyramid texts,1.0060091614723206,0.42361992597579956,-0.1284911334514618
3192,mortuary temple,0.7321314811706543,-1.132829874753952,0.8558975458145142
3193,decline of ancient egyptian religion,1.5111535340547562,-0.14912523003295064,1.442532129585743
3194,ancient egyptian conception of the soul,0.8827186673879623,0.15232496708631516,0.049952998757362366
3195,egyptian soul,0.15885518491268158,0.08550162613391876,-0.6414975523948669
3196,isfet (egyptian mythology),2.2695506513118744,0.7583571076393127,-0.7656680941581726
3197,ancient egyptian creation myths,1.166782706975937,0.41271156817674637,0.7897760272026062
3198,ancient egyptian language,1.5519959628582,-0.0034472867846488953,0.5261981189250946
3199,archaic egyptian,0.9767965972423553,0.24151790142059326,0.5501441359519958
3200,old egyptian,0.288846573792398,-0.5762697160243988,0.42302700877189636
3201,middle egyptian,0.6211209297180176,-0.5078593790531158,0.8017237186431885
3202,late egyptian,0.20763791352510452,-0.790544718503952,0.5728771090507507
3203,demotic egyptian,1.1994625627994537,0.2255823314189911,0.2538141270633787
3204,history of roman egypt,1.0855019241571426,-1.5542708337306976,0.9564518318511546
3205,coptic language,1.5444682836532593,-0.11808493733406067,-0.2944754380732775
3206,early modern period,0.5196613781154156,-0.541423749178648,1.5081164836883545
3207,egyptian hieroglyphs,1.3002372086048126,0.23217517137527466,-0.00809711217880249
3208,demotic (egyptian),1.1994625627994537,0.2255823314189911,0.2538141270633787
3209,decipherment of ancient egyptian scripts,1.9134725034236908,0.39953088015317917,-0.26400449872016907
3210,ancient egyptian agriculture,1.7242517173290253,-0.9876003786921501,1.9029049277305603
3211,cattle count,1.2598983943462372,-0.4642259324900806,0.5360262989997864
3212,ancient egyptian trade,1.2348917424678802,-0.6820945367217064,1.5149454474449158
3213,foreign contacts of ancient egypt,1.284290011972189,-0.8044551089406013,1.882571816444397
3214,ancient egypt (magazine),0.9993339744396508,-0.9104629382491112,0.4125891923904419
3215,ancient egyptian hieroglyphs: a practical guide,4.650838747620583,-1.659284770488739,-3.079790949821472
3216,hieroglyphics: the writings of ancient egypt,3.4622848480939865,-2.8829300813376904,-3.4642140865325928
3217,oxford encyclopedia of ancient egypt,1.7198653668165207,-0.8800738677382469,0.307515449821949
3218,index of ancient egypt-related articles,3.6609874963760376,1.0556746795773506,-0.21202460676431656
3219,glossary of ancient egypt artifacts,2.53354349732399,0.05277407914400101,1.436428725719452
3220,index of ancient egypt%e2%80%93related articles,1.8305754959583282,1.3437439277768135,0.22022566944360733
3221,egyptian revival architecture,1.0647863149642944,-1.1044571697711945,0.3603246584534645
3222,great royal wife,-0.1751551814377308,-2.4734929651021957,0.10723841190338135
3223,egyptian language,0.9910267889499664,0.11437204480171204,-0.02313324809074402
3224,ancient egyptian mathematics,1.7258016765117645,-0.3271361514925957,0.4460250735282898
3225,nome (egypt),0.8922346830368042,-1.0523355901241302,0.6282051578164101
3226,egypt%e2%80%93mesopotamia relations,-0.37899649143218994,-0.7804916799068451,0.4159579426050186
3227,giza necropolis,1.6812570095062256,-1.2302595973014832,0.6119772344827652
3228,early bronze age,1.1456344537436962,-2.1526858508586884,0.21813395619392395
3229,history of mathematics,1.0797206312417984,-0.34313589334487915,-0.36365208169445395
3230,cleopatra,0.011062187142670155,-0.29746121168136597,-0.8261855244636536
3231,art of egypt,0.42477625142782927,-0.8648200929164886,0.18548980355262756
3232,architecture of egypt,1.1015140116214752,-0.7701075971126556,0.7818678766489029
3233,history of egypt,0.627872571349144,-0.7600850164890289,0.5569087550975382
3234,cradles of civilization,0.46178652346134186,0.24093743413686752,0.6088011264801025
3235,bronze age collapse,1.541815996170044,-1.690985307097435,0.5384349524974823
3236,cradle of civilization,0.402399517595768,0.17144179344177246,0.2914156913757324
3237,puntland,1.2342888116836548,-0.5910311341285706,0.8956432938575745
3238,sports in egypt,0.9064173698425293,-1.2295707762241364,0.4728849157691002
3239,damanhur,0.8531892895698547,-0.9522262215614319,0.4042379558086395
3240,tutankhamun,0.4894244968891144,0.07421781122684479,-0.4043046236038208
3241,nefertiti,0.4421735405921936,-0.05697712302207947,-0.8054620623588562
3242,ancient greece,1.2713828682899475,-0.7985512837767601,0.9678541123867035
3243,late bronze age collapse,1.4680487886071205,-2.3448988050222397,0.8552698194980621
3244,early dynastic period (egypt),1.3375679664313793,-1.3275662437081337,1.9707838296890259
3245,argead dynasty,1.7309980392456055,-1.1511052250862122,0.3123425841331482
3246,roman egypt,0.8892086744308472,-1.2838205397129059,0.9607553780078888
3247,ancient near east,1.9068567156791687,-2.2612623795866966,2.5500550866127014
3248,baal,0.36908796429634094,-0.2494909018278122,-0.31165239214897156
3249,ancient semitic religion,1.331986054778099,0.2606930062174797,0.29668719321489334
3250,classical antiquity,1.067908525466919,0.143507968634367,0.029971957206726074
3251,chalcolithic,1.9040418863296509,-0.3447752594947815,0.5781716704368591
3252,neolithic,1.5538878440856934,-0.3162330389022827,0.7392845153808594
3253,mesolithic period,1.9495651721954346,-0.30417662113904953,1.316972255706787
3254,lower paleolithic,2.4970511198043823,0.20653768628835678,1.3794685304164886
3255,prehistoric,1.1145261526107788,-0.3182861804962158,0.37382134795188904
3256,pleistocene,2.0665457248687744,-0.30135148763656616,0.3996804356575012
3257,pliocene,2.496755838394165,-0.6333763003349304,0.09107445925474167
3258,mesolithic,1.6550800800323486,-0.1859762817621231,0.7465860843658447
3259,protohistory,1.1455745697021484,-0.5555559992790222,0.03328168764710426
3260,upper palaeolithic,2.3663241267204285,-0.4475996047258377,1.4136283099651337
3261,lower palaeolithic,2.4555561542510986,-0.07515563815832138,1.3780154287815094
3262,prehistory,0.6282767057418823,-0.26069340109825134,0.18995420634746552
3263,historical fiction,0.3905399292707443,-0.19040424283593893,-0.6137534976005554
3264,upper paleolithic,2.407819092273712,-0.16590628027915955,1.415081411600113
3265,histories (herodotus),1.2057847678661346,0.5898643434047699,-0.06632183771580458
3266,herodotus,0.9054705500602722,0.24935957789421082,-0.07211127132177353
3267,turkey,0.767191469669342,-0.6467519998550415,0.5680327415466309
3268,panyassis,1.1875253915786743,-0.790593147277832,-0.7972186803817749
3269,historic,0.9095466732978821,-1.0582242012023926,0.6002631187438965
3270,tylos,1.1256455183029175,-0.3331528306007385,0.6450865864753723
3271,ionian league,1.8921640515327454,-1.7965007722377777,0.7320642918348312
3272,ancient rome,0.7079949975013733,-0.945432685315609,0.7173381447792053
3273,circus maximus,0.37592361122369766,-0.5359333157539368,-0.9373353123664856
3274,roman numerals,1.9025924503803253,-0.2855803370475769,0.38630771078169346
3275,galen,-0.2835879921913147,-0.28133416175842285,-0.35271063446998596
3276,mosaics,0.8192579746246338,-0.33890464901924133,0.4196057617664337
3277,mosaic,0.6172381043434143,-0.02756565436720848,0.19498178362846375
3278,culture of ancient rome,0.940074011683464,-0.8720223307609558,0.8700722754001617
3279,culture of ancient greece,1.5034618824720383,-0.7251409292221069,1.12058824300766
3280,culture of italy,0.7730120867490768,-0.9068376794457436,0.4365329444408417
3281,history of italy,0.7372263222932816,-1.2506983280181885,0.279495267663151
3282,hungary,0.8236954808235168,-0.9231740236282349,0.3971518576145172
3283,english people,0.4607963114976883,-0.3426227681338787,0.12519440054893494
3284,pontifex maximus,1.1490062177181244,-0.5770809352397919,-0.788331001996994
3285,domus,0.8339120745658875,-0.6499131321907043,-0.037848081439733505
3286,thermae,1.4731465578079224,-0.5185978412628174,0.6993237733840942
3287,insula (building),1.6384144127368927,-0.577699601650238,0.961225725710392
3288,horreum,1.3502732515335083,-0.6720364093780518,0.19645573198795319
3289,roman concrete,1.3427607119083405,-0.45973339676856995,0.9878731667995453
3290,cicero,0.002756030997261405,-0.27204033732414246,-0.28467467427253723
3291,livy,0.7289127111434937,-0.06020446866750717,-0.1072089821100235
3292,lucius annaeus seneca,1.7564048767089844,-2.733668088912964,-0.7595190107822418
3293,pliny the younger,0.6491855978965759,-0.8066797256469727,-0.23350122198462486
3294,plautus,0.583914041519165,0.4233953654766083,-1.0022354125976562
3295,virgil,-0.3078935146331787,-0.5145241022109985,-0.7054740190505981
3296,lucretius,0.655534029006958,0.19351106882095337,-0.6826173663139343
3297,ottoman empire,1.2153173685073853,-1.3046826720237732,1.4562200903892517
3298,mesopotamia,0.811043918132782,-0.4331543743610382,0.7641269564628601
3299,roman cursive,1.3603056371212006,-0.3777106702327728,-0.16689249873161316
3300,latin alphabet,1.5515671968460083,0.06757700443267822,-0.5217899680137634
3301,augur,0.4052831530570984,-0.2211783081293106,-0.12810105085372925
3302,constantinople,0.6080314517021179,-0.8162282705307007,0.571291983127594
3303,social class in ancient rome,1.6727117449045181,-1.2591771967709064,1.0050407648086548
3304,sino-roman relations,1.4733401238918304,-1.0560144186019897,-0.5017475783824921
3305,roman tribe,0.9722161591053009,-1.3217195868492126,0.6511096358299255
3306,roman senate,0.9783405363559723,-1.9265462756156921,0.4450456015765667
3307,roman navy,1.0482803881168365,-1.702682614326477,0.7921911776065826
3308,roman naming conventions,1.1752979457378387,-0.1755201295018196,0.5012913383543491
3309,roman law,0.5967453420162201,-1.2059860527515411,0.5550806373357773
3310,imperium,0.35458260774612427,-0.006879239343106747,-0.07694602757692337
3311,roman citizenship,0.9589902460575104,-1.3296427726745605,0.47918252646923065
3312,auctoritas,1.0786116123199463,0.07680437713861465,-0.321761816740036
3313,roman assemblies,1.2641373574733734,-0.8782784789800644,1.402334839105606
3314,roman army,0.7831407785415649,-1.7750571966171265,1.0197010934352875
3315,campaign history of the roman military,1.0359130576252937,-2.408263862133026,1.385344220791012
3316,structural history of the roman military,2.211793527007103,-1.1727980971336365,1.7575685367919505
3317,military history of ancient rome,1.3964750915765762,-1.9235129579901695,1.4586051986552775
3318,roman republic,1.2327357828617096,-1.8437052369117737,0.9514486491680145
3319,roman kingdom,0.8731328248977661,-1.5139190554618835,1.0175352990627289
3320,roman empire,0.7677411139011383,-1.467304527759552,0.9033187329769135
3321,history of rome,0.3433190733194351,-1.0980636477470398,0.16370323160663247
3322,founding of rome,0.07114657014608383,-1.9252036809921265,0.29273512214422226
3323,etruscan civilization,1.2738390862941742,0.25010489113628864,0.35760341584682465
3324,hellenistic greece,1.7178937196731567,-0.5297083556652069,0.7807791829109192
3325,mauretania tingitana,2.8641016483306885,-1.5650192499160767,1.0344710946083069
3326,roman province,1.8337997496128082,-2.239166557788849,1.2973373234272003
3327,antioch,0.5328122973442078,-0.9330316781997681,0.37724238634109497
3328,forum (roman),0.9673153460025787,-0.7597638741135597,0.21777762472629547
3329,roman bridge,1.0251210033893585,-1.5055086612701416,1.01164510846138
3330,roman aqueduct,1.4499689638614655,-1.5891329050064087,1.1581555902957916
3331,middle ages,0.8992503583431244,-0.42192336171865463,0.9558187127113342
3332,roman technology,1.1273178160190582,-0.7033772394061089,0.7040537893772125
3333,classical latin,1.0311380624771118,-0.10885138064622879,-0.533447653055191
3334,roman mythology,1.050228089094162,-0.8210974037647247,-0.1602737009525299
3335,religion in ancient rome,0.9493929594755173,-0.8357191756367683,0.6431959345936775
3336,roman art,0.4508262826129794,-1.1693711876869202,0.023820579051971436
3337,roman military engineering,1.6428163349628448,-2.0108842253684998,1.3024802058935165
3338,prostitution in ancient rome,0.9283885806798935,-0.935658061876893,0.8786713033914566
3339,sexuality in ancient rome,0.7179757682606578,-0.27477046102285385,-0.06297671794891357
3340,theatre in italy,0.5533732045441866,-1.942650318145752,-0.09715506434440613
3341,italian fascism,0.543129488825798,-0.37294864654541016,-0.4716918095946312
3342,roman forum,0.9673153460025787,-0.7597638741135597,0.21777762472629547
3343,tourism in lebanon,1.3551318645477295,-1.549354910850525,1.5036941766738892
3344,roman timekeeping,1.156025379896164,-0.2382635474205017,0.6383594125509262
3345,julius caesar,-0.12760289199650288,-1.3004146218299866,-0.8181843757629395
3346,rome,0.14702582359313965,-0.827613353729248,0.1680067777633667
3347,greco-roman world,0.8064588010311127,-0.5122779458761215,-0.6499281413853168
3348,trajan,0.7776822447776794,-0.3607575297355652,0.2732367515563965
3349,arabia petraea,2.7645573019981384,-1.4978914856910706,0.6331205740571022
3350,judaea (roman province),2.7482013404369354,-2.600776106119156,1.6208282709121704
3351,pannonia prima,1.7051744163036346,-1.227833867073059,-0.2144463062286377
3352,climate of ancient rome,1.6944923400878906,-0.7676297053694725,1.399602234363556
3353,demography of the roman empire,1.5991123020648956,-1.5547579899430275,1.2798666059970856
3354,topography of ancient rome,1.8597987294197083,-0.7400735393166542,1.7154453992843628
3355,curia,0.8285659551620483,-0.8114681839942932,0.37068817019462585
3356,cursus honorum,2.2886000871658325,-0.6212354302406311,0.5691736936569214
3357,collegiality,0.6012358665466309,0.661579966545105,-0.14210045337677002
3358,roman emperor,0.896574467420578,-1.420860469341278,0.5074690505862236
3359,legatus,1.56625497341156,-0.837805986404419,-0.040103159844875336
3360,dux,0.34454742074012756,-0.9593822360038757,-0.3437553346157074
3361,officium (ancient rome),1.390037178993225,-1.6163525804877281,-0.10253345966339111
3362,prefect,0.3906607925891876,-1.1304566860198975,0.1529291868209839
3363,princeps senatus,2.3925232887268066,-1.0109111070632935,-0.6193576753139496
3364,populares,1.0508997440338135,-0.7903408408164978,-0.12468540668487549
3365,vicarius,1.0762124061584473,-0.7665184736251831,-0.22855843603610992
3366,vigintisexviri,1.5363737344741821,-0.020272618159651756,-0.4853033721446991
3367,lictor,0.6690484881401062,-0.7045227289199829,-0.25588229298591614
3368,magister militum,2.291394293308258,-1.8772977590560913,-0.3547101393342018
3369,imperator,0.7794923782348633,-0.31467702984809875,-0.43832269310951233
3370,augustus (honorific),0.8539386838674545,-1.3228454887866974,-0.16666829399764538
3371,caesar (title),0.7461686134338379,-1.09630686044693,-1.2244138717651367
3372,spqr,0.7943204045295715,0.14059753715991974,-0.4603993892669678
3373,tetrarchy,1.0261818170547485,-0.34564608335494995,0.4324395954608917
3374,political institutions of ancient rome,1.4484239798039198,-1.4854798540472984,1.8264961242675781
3375,curiate assembly,1.7427976727485657,-1.4430498480796814,1.2326530814170837
3376,centuriate assembly,1.6042336821556091,-1.2107755839824677,1.3641009330749512
3377,tribal assembly,0.9827839136123657,-1.1647735238075256,1.353015124797821
3378,plebeian council,1.209984302520752,-1.617190033197403,0.91909509152174
3379,roman magistrate,0.5752464979887009,-1.9827008843421936,0.5867078453302383
3380,ordinary magistrate,0.32601670920848846,-0.6001670360565186,0.42551979422569275
3381,tribune,-0.007653176784515381,-0.7591876983642578,-0.3835161030292511
3382,quaestor,0.9553371071815491,-0.9494236707687378,0.0018729633884504437
3383,praetor,1.2425662279129028,-0.6233713626861572,-0.040442612022161484
3384,roman consul,0.9245515167713165,-2.1966918110847473,0.36440955102443695
3385,roman censor,0.553129069507122,-0.5680439174175262,-0.07330164313316345
3386,promagistrate,0.4676702618598938,-0.4892808794975281,0.25077441334724426
3387,roman governor,0.5821868479251862,-2.249660909175873,0.6904882788658142
3388,extraordinary magistrate,0.027568399906158447,-1.1427809968590736,0.07814732939004898
3389,roman dictator,0.4259936437010765,-0.9834645241498947,0.0606364905834198
3390,decemviri,1.053849458694458,-0.36358293890953064,0.11221925169229507
3391,tribuni militum consulari potestate,5.566770434379578,-4.439314484596252,-0.8747448697686195
3392,king of rome,-0.05612289905548096,-1.6669815182685852,0.19033831171691418
3393,interrex,0.9146994352340698,-0.5046876072883606,0.3101974427700043
3394,twelve tables,0.9564100205898285,-0.03832828998565674,0.46464748680591583
3395,status in roman legal system,1.967606008052826,-0.3720029592514038,1.7678747177124023
3396,roman litigation,0.8746062517166138,-0.9221624881029129,0.6378824710845947
3397,roman constitution,1.0707338750362396,-1.2107776701450348,0.9576165974140167
3398,history of the roman constitution,1.267027124762535,-1.4812279641628265,0.9533130512572825
3399,constitution of the roman kingdom,1.486237347126007,-1.9305109083652496,1.5756088197231293
3400,constitution of the roman republic,1.8458403050899506,-2.2602970898151398,1.509522169828415
3401,constitution of the roman empire,1.3808456361293793,-1.883896380662918,1.4613922536373138
3402,constitution of the late roman empire,1.3070784285664558,-2.537809878587723,1.7782271206378937
3403,praetorians relief,0.7256737053394318,-0.6123899966478348,1.0449717044830322
3404,military of ancient rome,1.2001818418502808,-1.6530626639723778,1.4629087448120117
3405,catapulta,0.481461763381958,-0.571014940738678,-0.39039236307144165
3406,gladius,1.0155655145645142,-0.013552614487707615,-0.5052242875099182
3407,victory titles,0.501134842634201,-1.4805854260921478,-0.31507986783981323
3408,castra,1.4122614860534668,-0.7852428555488586,0.3844865560531616
3409,early roman army,0.7552016489207745,-2.2164638340473175,1.4385994970798492
3410,roman legion,0.7032768279314041,-1.572381317615509,0.4331243075430393
3411,testudo formation,2.360473155975342,-0.4439413249492645,0.6495586335659027
3412,roman infantry tactics,1.7293424904346466,-1.735799878835678,1.2186943739652634
3413,roman military personal equipment,1.7187411757186055,-1.0044272914528847,1.522931694984436
3414,roman siege engines,1.964252769947052,-1.5868237167596817,1.21344655752182
3415,roman military decorations and punishments,2.03473898768425,-1.4312079846858978,1.7375613451004028
3416,borders of the roman empire,1.5208036005496979,-1.9250015318393707,1.8880656063556671
3417,roman military frontiers and fortifications,2.0230840891599655,-2.468330278992653,2.833828419446945
3418,military establishment of the roman republic,1.9585336297750473,-3.190429985523224,2.866465836763382
3419,political history of the roman military,1.1545746754854918,-2.0287395417690277,1.3762124166823924
3420,strategy of the roman military,1.3814060389995575,-1.193365901708603,1.4170092642307281
3421,technological history of the roman military,1.6912613362073898,-1.4388529062271118,1.74016964295879
3422,battle of cannae,0.9731087684631348,-0.9862397015094757,0.31841301918029785
3423,history of the roman empire,0.9640343636274338,-1.7377548217773438,0.8990151868201792
3424,conflict of the orders,0.31920259445905685,0.0382460355758667,0.7147403508424759
3425,punic wars,1.3994291424751282,-0.426945261657238,0.5735553801059723
3426,principate,0.800382673740387,-0.25845322012901306,0.6823340058326721
3427,julio-claudian dynasty,1.6640310287475586,-1.376871943473816,-0.5200856029987335
3428,augustus,0.06709222495555878,-1.0021271705627441,0.014079498127102852
3429,caligula,0.15084248781204224,-0.2143048197031021,-0.8208810091018677
3430,antoninus pius,1.37666916847229,-1.467893123626709,-0.09447259455919266
3431,marcus aurelius,0.1594860553741455,-1.5800731778144836,-1.3354743421077728
3432,severan dynasty,1.5634567737579346,-1.1506856083869934,0.679061233997345
3433,crisis of the third century,0.703898049890995,-1.3582445830106735,0.8588663265109062
3434,palmyrene empire,1.2925536632537842,-1.013313353061676,1.2306391596794128
3435,gallic empire,1.0437026619911194,-0.8138855844736099,0.9063177704811096
3436,dominate,0.34737417101860046,0.11596713960170746,0.6569781303405762
3437,diocletian,0.9244258403778076,-0.4592638313770294,0.6412269473075867
3438,galerius,0.867255449295044,-0.584130585193634,0.4267464876174927
3439,constantius chlorus,2.2020212411880493,-1.8293327689170837,0.3096400946378708
3440,migration period,1.2959342002868652,0.03505817800760269,1.4980567693710327
3441,western roman empire,1.1995658576488495,-2.2456905245780945,1.8329527080059052
3442,the byzantine empire,1.1068329811096191,-0.9431552290916443,0.9945216178894043
3443,fall of the western roman empire,1.2001850740634836,-2.40773569047451,2.0201913565397263
3444,odoacer,1.1063892841339111,-0.7651071548461914,0.2415122240781784
3445,legacy of the roman empire,0.5098722577095032,-1.6211480796337128,0.7642916440963745
3446,last of the romans,0.6748885288834572,-0.5198748558759689,0.410746231675148
3447,roman historiography,0.8621327579021454,-0.8716882020235062,0.3103320300579071
3448,historiography of the fall of the western roman empire,1.6046884791576304,-2.4852380752563477,1.930980309844017
3449,prosopography of ancient rome,1.6897356510162354,-1.565688632428646,0.09411448240280151
3450,titus livius,1.332302376627922,-1.312436819076538,-1.6852811574935913
3451,tacitus,0.6928489208221436,0.036870863288640976,-0.1556631475687027
3452,edward gibbon,-0.16426311247050762,-1.21351920068264,-0.4009136036038399
3453,archaeological site of sbeitla,2.4006054997444153,-1.8585257977247238,1.7346791326999664
3454,tympanum (hand drum),2.0812956541776657,0.12133811414241791,-0.29111803974956274
3455,pompeii,0.30607274174690247,-0.18192540109157562,-0.2057754546403885
3456,museum of roman civilization,1.2281645238399506,-1.6298613250255585,0.847555547952652
3457,roman amphitheatre,1.0483678877353668,-1.6360426545143127,0.7097094058990479
3458,roman roads,1.4654628336429596,-1.3936257362365723,1.6176169216632843
3459,roman temple,0.8727990090847015,-1.458378553390503,0.7050533592700958
3460,roman theatre (structure),1.4148181844502687,-1.2046757340431213,0.7133876085281372
3461,latin literature,0.8921529352664948,-0.2317885123193264,-0.45355844497680664
3462,roman portraiture,0.5542488098144531,-0.867818757891655,0.005668729543685913
3463,theatre of ancient rome,0.7204351294785738,-1.9078349694609642,0.33638426661491394
3464,roman calendar,1.1375398337841034,-0.9441711455583572,0.3851201254874468
3465,food and dining in the roman empire,1.755146324634552,-1.8715356439352036,1.8605333864688873
3466,ancient rome and wine,1.1487463116645813,-1.1038322523236275,0.8523294180631638
3467,falernian wine,1.263798713684082,-0.48132194578647614,0.3328404724597931
3468,education in ancient rome,1.1908516883850098,-1.671110711991787,1.1285085678100586
3469,clothing in ancient rome,0.9175668507814407,-0.8406108766794205,0.9246589243412018
3470,palla (garment),1.0712944269180298,-1.0089943250641227,0.11601245403289795
3471,stola,0.706092894077301,-0.3459995985031128,-0.5380039215087891
3472,byzantine empire,1.1068329811096191,-0.9431552290916443,0.9945216178894043
3473,ravenna,0.6997098922729492,-1.1619991064071655,0.2391962856054306
3474,latin,0.5762941837310791,-0.1944790780544281,-0.16241055727005005
3475,politics of ancient rome,0.6749941743910313,-1.2769878432154655,0.7212361649144441
3476,overthrow of the roman monarchy,1.1107342466711998,-1.7647597193717957,1.0534081906080246
3477,mos maiorum,1.8952297568321228,1.3609595894813538,-0.5959385223686695
3478,synthesis (clothing),1.4996973425149918,1.2310295179486275,-0.16154029965400696
3479,toga,0.3670427203178406,-0.11479531228542328,0.004880818538367748
3480,angusticlavia,1.6447852849960327,-0.5021016597747803,-0.21539652347564697
3481,trabea,1.1676957607269287,-0.8601166605949402,-0.2081451117992401
3482,cosmetics in ancient rome,1.2114701867103577,-0.9127666801214218,0.33448663353919983
3483,roman hairstyles,0.8573006093502045,-0.31056928634643555,-0.27110370993614197
3484,roman jewelry,0.7535392343997955,-0.9419123232364655,0.14699453115463257
3485,lupercalia,0.5499051213264465,-0.16916441917419434,-0.34271326661109924
3486,saturnalia,0.5155553817749023,0.07992466539144516,-0.4830326735973358
3487,fiction set in ancient rome,1.067486122250557,-0.8565222239121795,-0.17166955024003983
3488,roman folklore,0.7178854942321777,-1.091519683599472,0.15093877911567688
3489,medicine in ancient rome,1.2563826441764832,-1.283950261771679,0.7833820208907127
3490,disability in ancient rome,1.224527895450592,-0.8417934626340866,0.6481900736689568
3491,food and diet in ancient medicine,2.577211022377014,0.13878270238637924,1.483301781117916
3492,sanitation in ancient rome,1.8708552718162537,-1.280672900378704,1.7036337852478027
3493,magister equitum,2.157037079334259,-1.4561736583709717,-0.6271374225616455
3494,triumvirate,-0.03703990951180458,-0.6452625393867493,-0.05963437631726265
3495,augustus (title),0.9105487316846848,-1.7214873433113098,-0.8857346903532743
3496,roman people,0.7597498595714569,-0.8016323260962963,0.8679011762142181
3497,carthage national museum,1.2276644110679626,-2.8887693285942078,1.3117342591285706
3498,associations in ancient rome,1.3496004343032837,-1.0990151837468147,1.4829854369163513
3499,collegium (ancient rome),1.4355536103248596,-2.08404590934515,0.4986855089664459
3500,dignitas (roman concept),1.1032446324825287,-0.23972812294960022,-0.10879896581172943
3501,pater familias,0.6313005089759827,-1.0380400717258453,-0.902186393737793
3502,children of ancient rome,0.5315335690975189,-1.47161116451025,0.6369798332452774
3503,childhood in ancient rome,0.49778109788894653,-1.4388239309191704,0.3361542522907257
3504,marriage in ancient rome,0.5694379061460495,-1.4514792189002037,0.3582890033721924
3505,confarreatio,0.6713387370109558,0.2877636253833771,-0.2425500899553299
3506,diffarreation,0.7215297818183899,0.07876457273960114,-0.26592278480529785
3507,weddings in ancient rome,0.9510359019041061,-1.3410465940833092,0.6723213270306587
3508,slavery in ancient rome,0.7714089080691338,-1.0744156911969185,1.0388821959495544
3509,patrician (ancient rome),1.0031570792198181,-1.8306563720107079,0.8907689601182938
3510,equites,1.362157940864563,-0.2979731261730194,0.5522857308387756
3511,plebs,0.4916518032550812,-0.35777270793914795,-0.19120745360851288
3512,secessio plebis,2.4853204488754272,-1.2922566533088684,0.5911934226751328
3513,equestrian order,0.828266054391861,-1.0787609368562698,0.6323516517877579
3514,gens,0.8780389428138733,-0.8090093731880188,-0.6071565747261047
3515,women in ancient rome,0.7886828705668449,-1.384417824447155,0.8529964983463287
3516,fall of constantinople,0.6086506681167521,-0.9782734364271164,0.7585306316614151
3517,imperial cult (ancient rome),0.9184674918651581,-1.5787101276218891,0.8891549706459045
3518,jupiter (god),0.7245615795254707,0.46914029121398926,-0.6165342926979065
3519,minerva,-0.04968170449137688,-0.7458300590515137,-0.21743057668209076
3520,great altar of hercules,0.6606203727424145,-1.1091202944517136,0.2632898688316345
3521,collegium pontificum,2.126823902130127,-1.4643689393997192,-0.9348455369472504
3522,vestal virgin,0.1293003410100937,-1.1521449983119965,-0.18120087310671806
3523,quindecimviri sacris faciundis,3.169415831565857,-2.4742534458637238,-1.1124850511550903
3524,lustratio,0.6108938455581665,0.14566022157669067,-0.4068830609321594
3525,romance languages,0.9260424077510834,0.002094283699989319,-1.0403295904397964
3526,history of latin,0.7725874334573746,-0.46492937207221985,-0.16671410342678428
3527,old latin,0.5837356364354491,-0.6341175734996796,0.004574209451675415
3528,vulgar latin,0.7710362076759338,0.5171380341053009,-0.8562263250350952
3529,roman square capitals,2.0862558782100677,-1.795604556798935,1.2572212219238281
3530,rustic capitals,1.2629755139350891,-0.7301734685897827,0.6499500274658203
3531,aureus,2.168311595916748,0.18977829813957214,-0.12502521276474
3532,roman economy,1.1018140614032745,-0.9858498126268387,1.3329795897006989
3533,deforestation during the roman period,2.26535502076149,-0.8077865615487099,2.0252231657505035
3534,cura annonae,2.6269664764404297,-1.6786132454872131,-0.6889449954032898
3535,roman commerce,1.0130099952220917,-1.5447030663490295,1.129860669374466
3536,roman finance,0.8566851019859314,-1.5812164545059204,0.7070228457450867
3537,roman currency,1.185232013463974,-0.5715093910694122,0.8862354755401611
3538,roman republican currency,1.4495195150375366,-1.6385373175144196,0.9465298466384411
3539,roman provincial currency,1.7737702429294586,-1.7035432159900665,1.839355230331421
3540,roman metallurgy,1.6278951466083527,-1.1276655495166779,0.9167146384716034
3541,apuleius,0.4284627139568329,-0.08295940607786179,-0.8001466989517212
3542,catullus,0.5863257646560669,0.2634069621562958,-1.0131956338882446
3543,horace,-0.3155321478843689,-0.7902439832687378,-0.6833781003952026
3544,juvenal,0.1675015538930893,-0.43985500931739807,-0.48883137106895447
3545,ovid,0.32066652178764343,-0.15421241521835327,-0.4855020046234131
3546,petronius,0.38672518730163574,-0.34503859281539917,-0.5037342309951782
3547,pliny the elder,0.6597794592380524,-1.1267357468605042,-0.1694549284875393
3548,propertius,0.8266171216964722,-0.04298122972249985,-0.5140185356140137
3549,sallust,0.2841934859752655,-0.27623841166496277,-0.24065275490283966
3550,seneca the elder,0.08383491635322571,-1.770700454711914,0.20688048005104065
3551,suetonius,0.5448487401008606,0.015407181344926357,-0.3746335208415985
3552,marcus terentius varro,1.3623675405979156,-1.6290305480360985,-1.6553137600421906
3553,vitruvius,0.8369434475898743,0.17042021453380585,-0.22773362696170807
3554,roman tribes,1.2580328285694122,-1.206592619419098,1.2167080342769623
3555,daqin,1.4185818433761597,-0.44666388630867004,0.542747437953949
3556,naumachia,0.6352538466453552,-0.2556593716144562,0.1610804796218872
3557,plebeians,0.9909183382987976,-0.15374751389026642,0.5165361166000366
3558,history of roman and byzantine domes,2.6615018099546432,-1.2016633749008179,1.7041172967292368
3559,censorinus,0.9010097980499268,-0.4537423849105835,-0.4893883466720581
